id,scheda,nctn,inventario,suffisso,cmpd,titolo,deso,l3,l4,piano,sala,contenitore,comune,via,geonote,dtzgi,dtzgf,dtzs,dtsi,dtsf,stcc,oss
1237,,348465,212426,,28/04/2020,Contursi-348465,"Cup-skyphos a figure nere di produzione attica, classe di Cracovia. Labbro a profilo concavo con orlo svasato leggermente ingrossato, distinto dalla profonda vasca a profilo convesso; anse a bastoncello, rivolte verso l'alto, impostate orizzontalmente sulla vasca, piede troncoconico. Interamente verniciato ad eccezione di una fascia a risparmio tra le anse, decorata, su entrambi i lati, con catena di palmette alternate a boccioli di loto stilizzati.",43,591,2,29,79,108,Via Duca di Genova,,25,25,6,-500,-476,4,"Tomba 12. All'esterno del Sarcofago,A. Dell'Aglio,17.11.1989"
1239,,348467,212428,,30/01/2020,Contursi-348467,"Kylix attica a figure nere, classe di Cracovia. Orlo espanso, distinto dalla vasca a profilo convesso; basso stelo con anello di raccordo al piede a disco. Interamente verniciato in nero ad eccezione della fascia tra le anse, decorata con palmette entro archi; fascia a risparmio sotto. Interno verniciato, linea al labbro e tondo a risparmio. Restaurata da più frammenti",43,530,2,29,79,108,Via Duca di Genova,47,25,25,6,-500,-476,4,"Tomba 12. All'esterno del Sarcofago,A. Dell'Aglio,17.11.1989"
1242,,348470,212431,,09/01/2020,Contursi-348470,"Skyphos attico a vernice nera, classe di Pistias. Orlo dritto, profonda vasca a profilo troncoconico rastremata verso il piede a disco; anse oblique. Decorazione a figure nere con sovraddipinture in bianco. Lato A: figura umana stilizzata, seduta su kline con un oggetto in mano, tra due palmette. Lato B: figura umana stilizzata, retrospiciente, tra due palmette. In prossimità del piede linee parallele; sotto le anse foglia d'edera. Ricomposto da più frammenti.",43,591,2,29,79,108,Via Duca di Genova,,25,25,6,-500,-476,4,"Tomba 12. All'esterno del Sarcofago,A. Dell'Aglio,17.11.1989"
1243,,348471,212432,,06/10/2020,Contursi-348471,"Skyphos attico a vernice nera, classe di Pistias. Orlo dritto, profonda vasca a profilo troncoconico rastremata verso il piede a disco; anse oblique. Decorazione a figure nere con sovraddipinture in rosso. Lato A: figura virile nuda in corsa verso destra con mantello sul braccio proteso, tra palmette. Lato B: felino rampante di profilo a destra, tra palmette. Sotto l'orlo linea paonazza. In prossimità del piede: fascia in nero, linee parallele in rosso con punti disposti a scacchiera, raggi; sotto le anse foglia d'edera. Ricomposto da più frammenti.",43,591,2,29,79,108,Via Duca di Genova,,25,25,6,-500,-476,4,"Tomba 12. All'esterno del Sarcofago,A. Dell'Aglio,17.11.1989"
1245,,348473,212434,,04/10/2020,Contursi-348473,"Kylix attica a figure nere, classe di Cracovia. Orlo espanso, distinto dalla vasca a profilo convesso; basso stelo con anello di raccordo al piede a disco. Interamente verniciato in nero ad eccezione della fascia tra le anse, decorata con palmette entro archi; fascia a risparmio sotto. Interno verniciato, linea al labbro e tondo a risparmio. Restaurata da più frammenti",43,530,2,29,79,108,Via Duca di Genova,,25,25,6,-500,-476,4,"Tomba 12,A. Dell'Aglio,17.11.1989"
1246,,348474,212435,,23/11/2020,Contursi-348474,"Skyphos attico a vernice nera, classe di Pistias. Orlo dritto, profonda vasca a profilo troncoconico rastremata verso il piede a disco; anse oblique. Decorazione a figure nere, identica su entrambi i lati: cane di profilo rivolto a destra, tra palmette. Sotto l'orlo linea paonazza. In prossimità del piede: fascia in nero, linee parallele in rosso con punti disposti a scacchiera, raggi; sotto le anse foglia d'edera. Ricomposto da più frammenti.",43,591,2,29,79,108,Via Duca di Genova,,25,25,6,-500,-476,4,"Tomba 12. All'esterno del Sarcofago,A. Dell'Aglio,17.11.1989"
1248,,348476,212437,,18/05/2020,Contursi-348476,"figurina fittile zoomorfa configurata ad ariete. Realizzato a stampo con corna attorcigliate in avanti. Corpo allungato, zampe troncoconiche. Ricostruito da frammenti.",31,232,2,29,79,108,Via Duca di Genova,,25,25,6,-500,-476,4,"Tomba 12,A. Dell'Aglio,17.11.1989"
785,,345872,20740,,26/05/2020,Contursi-345872,"Calice chiota, classe A. Alto labbro dritto, distinto dalla breve vasca arrotondata, alto piede a tromba. Decorazione a vernice bruna: sull'orlo, fascia con tratti neri e bianchi alternati; sul lato A, sfinge rivolta a sinistra; al di sotto, linee orizzontali parallele. Sul lato B, rosetta a sette petali e fila di rosette puntinate all'altezza delle anse; al di sotto; linee orizzontali parallele. Piede verniciato in bruno con due linee sovraddipinte in bianco. Interno verniciato e decorato, al di sotto dell'orlo, con fiori e boccioli di loto alternati, sovraddipinti in bianco e violetto e, più in basso, con tre coppie di cerchi concentrici in bianco. Nel tondo, rosetta a otto petali alternati, in bianco e viola. Ricomposto da frammenti e restaurato.",43,470,2,28,63,108,Ospedale Civile SS. Annunziata,,24,24,6,-600,-576,4,"Tomba,17.07.1931"
816,,345899,20857,,13/02/2020,Contursi-345899,"Calice tipo A2 di produzione laconica. Orlo semplice, corpo fortemente rastremato, piede sagomato a doppio tronco di cono, anse verticali a nastro. Decorazione lineare: sul piede strisce alternate nere e rosse e fascia di sigma; sul corpo linee verticali a vernice nera. Ricomposto",43,470,2,28,65,108,Ospedale Civile SS. Annunziata,,24,24,6,-600,-576,4,"Tomba Vbis,04.08.1922"
886,,348099,20127,,11/10/2020,Contursi-348099,"Kylix a figure nere di produzione attica, tipo Siana. Alto labbro svasato, angolato e distinto rispetto alla vasca tondeggiante, alto stelo con piede svasato, anse impostate obliquamente sotto il labbro. Decorazione figurata su doppio registro: sul labbro, tra corni potori, tralcio di edera e foglie; sulla vasca, nella fascia tra le anse, sirena ad ali spiegale di tre quarti rivolta a destra, tra due cigni affrontati e personaggio maschile panneggiato. Accanto alle anse palmette. Interno verniciato ad eccezione del tondo a risparmio in cui è raffigurato un personaggio maschile nudo, in corsa, con disco sulla gamba sinistr. Attribuita da Beazley al Pittore del Grifo Alato e più recentemente da Bakir al Pittore di Berlino 1659. Ricomposta da frammenti e lacunosa.",43,530,2,29,71,108,Piazza Sardegna,,24,24,6,-600,-576,4,"Tomba 1 (esterno),08.10.1925"
887,,348100,20128,,10/06/2020,Contursi-348100,"Kylix a figure nere di produzione attica, tipo Siana. Alto labbro svasato, angolato e distinto rispetto alla vasca tondeggiante, alto stelo con piede svasato, anse impostate obliquamente sotto il labbro. Decorazione a figure nere che si sviluppa in un unico registro su labbro e vasca. Lato A: Cavaliere che incede verso destra tra personaggi maschili nudi che corrono in direzioni opposte. Ai lati delle anse palmette. Lato B: Tra danzatori nudi, Pegaso. Ai lati delle anse palmette. Interno interamente verniciato ad eccezione del tondo a risparmio al centro del quale è raffigurato un personaggio maschile, giovane, in corsa. Attribuito da Beazley al Pittore del Grifo Alato e più recentemente da Bakir al Pittore di Berlino 1659. Ricomposta da più frammenti.",43,530,2,29,71,108,,Pizzone,24,24,6,-600,-576,4,"Tomba 1 (esterno),08.10.1925"
898,,348111,20148,,06/08/2020,Contursi-348111,"Kylix a figure nere di produzione attica, tipo Siana. Alto labbro svasato, angolato e distinto rispetto alla vasca tondeggiante, alto stelo con piede svasato, anse impostate obliquamente sotto il labbro. Decorazione figurata che si sviluppa su due registri: sul labbro boccioli di fiori di loto aperti e chiusi; sulla vasca, nella fascia tra le anse, lato A: tralcio di edera, lato B: meandro. Interno verniciato ad eccezione del tondo a risparmio in cui è raffigurato una stella a otto raggi. Attribuita da Brijder al Pittore del Grifo Alato. Ricomposta da frammenti.",43,530,2,29,71,108,Regio Arsenale,,24,24,6,-600,-576,4,"Tomba 1 (esterno),08.10.1925"
901,,348117,20165,,17/01/2020,Contursi-348117,"Kylix a figure nere di produzione attica, tipo Siana. Alto labbro svasato, angolato e distinto rispetto alla vasca tondeggiante, alto stelo con piede svasato, anse impostate obliquamente sotto il labbro. Decorazione figurata su due registri, identica per entambi i lati: sul labbro, tralcio di edera a foglie contrapposte; sulla vasca, nella fascia tra le anse, catena di palmette e fiori di loto con steli intrecciati. Interno verniciato ad eccezione del tondo a risparmio in cui è raffigurato un personaggio maschile nudo, in corsa. Attribuita da Beazley al Pittore del Grifo Alato e più recentemente da Bakir al Pittore di Berlino 1659. Ricomposta da frammenti.",43,530,2,29,71,108,Regio Arsenale,,24,24,6,-600,-576,4,"Tomba 1 (esterno),08.10.1925"
1539,,348743,50909,,02/01/2020,Contursi-348743,"Kilix attica a vernice nera orlo sottile, vasca emisferica con gradino interno, piede ad anello modanato, anse a bastoncello impostate orizzontalmente alla vasca e ripiegate verso l'alto nella parte centrale. All'interno decorazione impressa: linguette circondate da quattro cerchi concentrici.",43,530,2,28,94,108,Via Nettuno,,25,25,5,-450,-401,4,"Tomba, lungo la parete orientale,01.08.1934"
1702,,348914,56048,,30/08/2020,Contursi-348914,"Oinochoe proto-apula a figure rosse. Bocca trilobata, corpo globulare, piede ad anello, ansa a nastro con costolatura mediana. Decorazione a figure rosse delimitata superiormente da fascia con ovoli da cui pendono foglie e inferiormente da una fascia con meandri e croci. La figurazione rappresenta una scena teatrale: al centro un attore col caratteristico costume fliacico interpreta Eracle. Il capo grande è incassato nelle spalle, il corpo è panciuto, le gambe esili. Rappresentato mentre tenta di nascondere col braccio la iunx, agli sguardi di Iolao, rappresentato a destra, in costume fliacico, con himation e bastone mentre indica l'arco e la clava posati a terra. Alle spalle di Eracle, reggendosi su due bastoni, avanza il re Eurystheus con abito fliacico e corona a polos. Attribuito da Lo Porto alla cerchia del Pittore di Truro. Ricomposto da frammenti.",43,547,2,28,99,108,,Palazzo degli Uffici,26,26,7,-375,-351,4,"tomba,19101"
1736,,348937,117507,,18/03/2020,Contursi-348937,"Skyphos apulo a figure rosse. Orlo sottile leggermente rientrante, vasca a profilo ovoidale rastremato verso il basso, piede a disco, anse a bastoncello impostate orizzontalmente all'orlo. Decorazione a figure rosse. Lato A: figura feminile incedente verso sinistra. Decorazione accessoria: palmette sotto le anse, ovoli sotto l'orlo, fascia con onde correnti",43,591,2,28,100,108,,,26,26,7,-375,-351,4,
801,,345884,127342,,05/05/2020,Contursi-345884,"Stamnos (pisside stamnoide) con decorazione in stile tardo-corinzio. Breve orlo dritto, spalla convessa su cui si impostano verticalmente le anse a bastoncello, corpo globulare, piede ad anello. Decorazione lineare a vernice bruna sul labbro, sotto le anse e sul corpo. Zona tra le anse decorata con tratti verticali entro fascia a risparmio. Sul corpo decorazione evanida: teoria di volatili rivolti a sinistra o retrospicienti, tra riempitivi a punti e rosette. Ricomposto da frammenti.",43,593,2,28,64,108,Ospedale Civile SS. Annunziata,,24,24,7,-565,-560,4,"tomba 9,25.10.1967"
791,,345874,20805,,04/10/2020,Contursi-345874,"Aryballos globulare di stile tardo corinzio I. Bocchello discoidale, basso collo cilindrico, corpo globulare. Decorazione in bruno: aul labbro trattini radiali entro triplici cerchi concentrici; sul bordo esterno dell'orlo giro di punti; sulla spalla linguette; sul corpo gallo gradiente verso sinista; sul fondo, due gruppi di tre cerchi concentrici. Ricomposta da frammenti.",43,530,2,28,64,108,Ospedale Civile SS. Annunziata,,24,24,7,-570,-560,4,"Tomba,01.07.1933"
855,,348078,110341,,09/07/2020,Contursi-348078,"Kylix a figure nere di produzione attica, tipo Siana. Vasca tondeggiante, alto stelo con piede svasato, anse impostate obliquamente sotto il labbro. Decorata a figure nere con sovraddipinture in rosso e bianco, su due registri. Sul labbro, fra due linee nere, tralcio di edera con foglie dipinte a colori alternati nero e rosso. Esterno delle anse, piede e parte inferiore del corpo verniciati, tranne che in tre fasce circolari concentriche in cui corrono quattro sottili linee parallele. Sotto il piede due cerchi.
Nel tondo, contornato da baccellature alternate in nero
e rosso dentro duplici cerchi, due figure virili nude danzano affrontate. Attribuita al Pittore C. Ricomposta e restaurata.",43,530,2,28,67,108,Ospedale Civile SS. Annunziata,,24,24,7,-575,-551,4,"Tomba, interno, presso la testata N/NE,28.03.1958"
866,,345573,20229,,23/01/2020,Contursi-345573,"Kylix a figure nere di produzione attica. Labbro svasato, vasca tondeggiante, alto stelo con piede svasato, anse impostate obliquamente sotto il labbro. Labbro a risparmio. Decorazione figurata, con sovraddipinture in rosso, nella fascia tra le anse, identica per entrambi i lati: catena di doppie palmette contrapposte. Ricomposta da frammenti e in alcuni punti reintegrata.",43,530,2,28,69,108,Ospedale Civile SS. Annunziata,,24,24,7,-575,-551,4,"Tomba,26.11.1928"
874,,348087,20259,,26/03/2020,Contursi-348087,"Kylix a figure nere di produzione attica, tipo Siana. Alto labbro svasato distinto, vasca tondeggiante, alto stelo con piede svasato, anse impostate obliquamente sotto il labbro. Decorazione a figure nere con incisioni e sovraddipinture in rosso che si sviluppa in un unico registro su labbro e vasca ed è identica su entrambi i lati: quattro cavalieri al galoppo verso sinistra; sul lato B, uno dei cavalli è sovraddipinto in bianco e l'ultimo cavaliere è preceduto e seguito da due volatili. L'interno è verniciato a eccezione di un tondo a risparmio, definito da fascia baccellata, al centro del quale è una sfinge di profilo a destra con volto bianco e ali in rosso. Attribuita al Pittore C da Beazley e al periodo intermedio del Pittore di Taranto di Brijder. Ricomposta da frammenti.",43,530,2,29,70,108,Ospedale Civile SS. Annunziata,,24,24,7,-575,-551,4,"Tomba,1930"
875,,348088,20302,,04/06/2020,Contursi-348088,"Kylix a figure nere di produzione attica, tipo Siana. Alto labbro svasato distinto, vasca tondeggiante, alto stelo con piede svasato, anse impostate obliquamente sotto il labbro. Decorazione a figure nere con incisioni e sovraddipinture in rosso che si sviluppa in un unico registro su labbro e vasca. Lato A: cinque cavalieri al galoppo verso sinistra. Lato B: quattro cavalieri al galoppo verso sinistra; l'ultimo cavaliere è preceduto e seguito da due volatili. L'interno è verniciato a eccezione di un tondo a risparmio, definito da fascia baccellata, al centro del quale è un uomo nudo in corsa verso sinistra. Attribuita al Pittore C da Beazley e al periodo intermedio del Pittore di Taranto di Brijder. Ricomposta da frammenti.",43,530,2,29,70,108,Ospedale Civile SS. Annunziata,,24,24,7,-575,-551,4,"Tomba 33,27.02.1923"
1217,,348445,50315,,17/02/2020,Contursi-348445,"Statuetta fittile di figura femminile in trono, a mezzotondo. La figura ha il viso triangolare, occhi con palpebre carnose, bocca stretta; i capelli sono acconciati in bande ripartite al centro da una scriminatura centrale. La parte alta del busto è nuda, quella inferiore è coperta da himation, con rosette applicate; ai piedi, sandali. Ricomposta da fammenti ma lacunosa",31,232,2,29,79,108,via di Palma 72,,26,26,8,-350,-326,4,"Tomba,18.04.1936"
1527,,348731,50940,,31/12/2020,Contursi-348731,"Cratere a calice a figure rosse. Orlo revoluto, collo alto, corpo ovoide, piede a echino modanato, anse a bastoncello impostate obliquamente. Decorazione a figure rosse, Lato A: scena di commiato. Una figura femminile offre a un giovane guerriero, vestito di corta tunica e corazza con spada e due lance nelle mani; accanto, fanciulla con in mano un cofanetto stringe la mano a un guerrirero barbuto. Fra loro fanciullo nudo con in mano un aryballos tenuto con una cordicella. Lato B: Eos rapisce Kephalos, mentre un'altra figura scappa verso sinistra. Decorazione accessoria: sotto l'orlo catena di palmette e fiori, sotto la figurazione del lato a: fascia con palmette e fiori, del lato b: palmette oblique collegate da viticci. Attribuito al pittore di Mesagne da Beazley e Trendall, contra Barresi.",43,499,2,28,93,108,Via Minniti / Via Mezzocapo,,25,25,8,-450,-426,4,"Tomba, sulla copertura,01.08.1934"
