"id_scheda","nctn","inv","suf","l4","l3","piano","sala","vetrina","comune","geonote","scan","dsca","dscd","dtzgi","dtzgf","dtzs","dtsi","dtsf","dtm","materia","tecnica","misa","misl","misp","misd","deso","stcc","stcl","adsp","adsm","cmpd","cmpn","fur","cdgg"
609,333387,139295,,266,33,3,2,"7B",145,"Li Strazzati. Ripostiglio ""Manduria I""","Li Strazzati. Ripostiglio ""Manduria I""","Acquisto 1902",1872,19,20,10,1100,1000,11,34,"fusione",15,"1.4","1.1",,"scalpello semplice con sezione ottagonale e codolo a sezione rettangolare distinto con fermo ad alette sporgenti parallele alla lama espansa e a taglio diritto",1,3,1,1,2020-09-09,43,39,1
610,333560,48803,,595,43,3,2,14,100,"Torre Castelluccia","Torre Castelluccia","Mariantonia Gorgoglione","1986-89",15,19,13,1340,1060,11,25,"tornio","4.8",10,"0.5",,"tazza di tipo miceneo con corpo tendenzialmente arrotondato, orlo svasato, ansa a bastoncello verticale. E' dipinta in rosso-bruno con motivo floreale. TE III B-C ",8,3,1,1,2020-09-10,43,39,1
611,333635,53980,,607,43,3,2,14,100,"Torre Castelluccia","Torre Castelluccia","Ciro Drago",1948,15,18,12,1425,1180,11,25,"tornio","9.9","12.4","0.5",,"vaso a collo di tipo miceneo di cui si conserva la spalla dipinta in bruno con banda campita a fasci di strette bande curvilinee inscritte. TE III A-B",10,3,1,1,2020-09-10,43,39,1
612,333636,55005,,575,43,3,2,14,100,"Torre Castelluccia","Torre Castelluccia","Ciro Drago","1948-1950",15,18,12,1340,1180,11,25,"tornio","8.6","10.7","0.4",,"giara triansata di probabile produzione micenea di cui si conserva il  corpo globulare. E' dipinta in rosso con fascio di bande e linee orizzontali parallele. Datazione: TE III B",3,3,1,1,2020-09-10,43,39,1
613,333707,200831,,467,43,3,2,14,100,"Torre Castelluccia","Torre Castelluccia","Ciro Drago","1948-1950",15,19,13,1340,1060,11,25,"tornio","6.3","12.7","0.5",,"Brocchetta di tipo miceneo. Si conservano parte del collo, il corpo globulare e parte dell'ansa a bastoncello verticale. E' dipinta in bruno con bande orizzontali e motivi a S. TE III-B-C",8,3,1,1,2020-09-10,43,39,1
614,333640,55039,,595,43,3,2,14,100,"Torre Castelluccia","Torre Castelluccia","Ciro Drago",1949,15,19,13,1340,1060,11,25,"tornio","6.3","10.3","0.4",,"tazza di tipo miceneo di cui si conserva l'orlo svasato e il corpo, dipinto in bruno con banda orizzontale e motivi a S. TE III-B-C",8,3,1,1,2020-09-10,43,39,1
615,333639,55036,,595,43,3,2,14,100,"Torre Castelluccia","Torre Castelluccia","Ciro Drago",1948,15,18,12,1340,1180,11,25,"tornio","4.1","6.9","0.5",,"tazza in stile miceneo di cui si conserva l'orlo a tesa e il corpo arrotondato dipinto in rosso bruno con motivo a papyrus. TE III B",8,3,1,1,2020-09-10,43,39,1
616,333643,55066,,607,43,3,2,14,100,"Torre Castelluccia","Torre Castelluccia","Ciro Drago",1950,18,19,11,1180,1060,11,25,"tornio","7.6","6.8","0.6",,"vaso miceneo proveniente da Rodi di cui si conserva un frammento di parete dipinta in rosso bruno con motivo di volatile. TE III C",8,3,1,1,2020-09-10,43,39,1
617,333595,53864,,607,43,3,2,14,100,"Torre Castelluccia","Torre Castelluccia","Ciro Drago",1948,19,20,10,1100,1000,11,25,"tornio","13.1","25.5",,,"vaso biconico di cui si conservano l'orlo a tesa e la parete su cui è ansa a maniglia orizzontale. Sulla carena è decorazione a fila orizzontale di borchiette in bronzo",10,3,1,1,2020-09-10,43,39,1
618,333145,53902,,240,33,3,2,14,100,"Torre Castelluccia. Abitato","Torre Castelluccia. Abitato","Ciro Drago",1950,19,20,10,1100,1000,11,34,"fusione","18.2","7.2",3,,"Ascia ad alette a margini divergenti in prossimità del taglio e convergenti in prossimità del tallone, munito di incavo; tagliente piuttosto espanso a lieve convessità.",1,3,1,1,2020-09-10,43,39,1
619,333147,53926,,240,33,3,2,14,100,"Torre Castelluccia. Abitato","Torre Castelluccia. Abitato","Ciro Drago",1950,19,20,10,1100,1000,11,34,"fusione","13.5","5.9","2.1",,"Ascia ad alette a margini divergenti in prossimità del taglio; tallone munito di incavo, tagliente convesso piuttosto espanso.",2,3,1,1,2020-09-10,43,39,1
620,333146,53925,,240,33,3,2,14,100,"Torre Castelluccia. Abitato","Torre Castelluccia. Abitato","Ciro Drago",1950,19,20,10,1100,1000,11,34,"fusione","12.5","4.6",2,,"Ascia piatta a lama espansa tipo Scorrano, ad alette pronunciate. Tallone rettilineo. Lama a margini paralleli, divergenti in prossimità del tagliente. Tagliente convesso piuttosto espanso a spigoli laterali arrotondati",1,3,1,1,2020-09-10,43,39,1
621,333596,53877,,595,43,3,2,14,100,"Torre Castelluccia. Ripostiglio","Torre Castelluccia. Ripostiglio","Ciro Drago",1948,17,19,10,1300,1100,11,25,"colombino",4,"11.8","0.1",,"tazza carenata a gola in impasto di facies subappenninica. Ha orlo svasato, traccia di ansa sopraelevata, omphalos sul fondo ",3,3,1,1,2020-09-10,43,39,1
622,333597,53893,,28,4,3,2,14,100,"Torre Castelluccia. Ripostiglio","Torre Castelluccia. Ripostiglio","Ciro Drago","1948-1950",17,20,10,1300,1000,11,34,"fusione","0.2","2.4","0.3",,"Anello realizzato con verga di bronzo a sezione subcircolare",1,3,1,1,2020-09-10,43,39,1
623,333600,53896,,28,4,3,2,14,100,"Torre Castelluccia. Ripostiglio","Torre Castelluccia. Ripostiglio","Ciro Drago","1948-1950",17,20,10,1300,1000,11,34,"fusione","0.2","2.2","0.2",,"Anello realizzato con verga in bronzo a sezione circolare",1,3,1,1,2020-09-10,43,39,1
624,333598,53894,,28,4,3,2,14,100,"Torre Castelluccia. Ripostiglio","Torre Castelluccia. Ripostiglio","Ciro Drago","1948-1950",17,20,10,1300,1000,11,34,"fusione","0.1","2.2","0.1",,"Anello realizzato con verga di bronzo a sezione circolare",1,3,1,1,2020-09-10,43,39,1
625,333601,53897,,28,4,3,2,14,100,"Torre Castelluccia. Ripostiglio","Torre Castelluccia. Ripostiglio","Ciro Drago","1948-1950",17,20,10,1300,1000,11,34,"fusione","0.2","1.6","0.2",,"Anello realizzato con un filo in bronzo a sezione circolare",1,3,1,1,2020-09-10,43,39,1
626,333599,53895,,28,4,3,2,14,100,"Torre Castelluccia. Ripostiglio","Torre Castelluccia. Ripostiglio","Ciro Drago","1948-1950",17,20,10,1300,1000,11,34,"fusione","0.1","2.1","0.3",,"Anello realizzato con verga di bronzo a sezione subcircolare",1,3,1,1,2020-09-10,43,39,1
627,333627,53956,,28,4,3,2,14,100,"Torre Castelluccia. Ripostiglio","Torre Castelluccia. Ripostiglio","Ciro Drago","1948-1950",17,20,10,1300,1000,11,34,"fusione","0.6","3.4","0.4",,"anello in verga di bronzo a sezione subcircolare",1,3,1,1,2020-09-10,43,39,1
628,333622,53944,,28,4,3,2,14,100,"Torre Castelluccia. Ripostiglio","Torre Castelluccia. Ripostiglio","Ciro Drago",1948,17,20,10,1300,1000,11,34,"fusione","0.2","1.8","0.4",,"frammento di anello in verga di bronzo a sezione ellittica",3,3,1,1,2020-09-10,43,39,1
629,333602,53906,,30,4,3,2,14,100,"Torre Castelluccia. Ripostiglio","Torre Castelluccia. Ripostiglio","Ciro Drago","1948-1950",17,20,10,1300,1000,11,34,"fusione","2.3","7.4","0.1",,"bracciale a spirale a doppio avvolgimento a spirale in lamina bronzea aperta e con nervatura centrale",1,3,1,1,2020-09-11,43,39,1
630,333603,53907,,30,4,3,2,14,100,"Torre Castelluccia. Ripostiglio","Torre Castelluccia. Ripostiglio","Ciro Drago","1948-1950",17,20,10,1300,1000,11,34,"fusione","2.4","7.3","0.1",,"bracciale a spirale a doppio avvolgimento in lamina bronzea aperta e con nervatura centrale",1,3,1,1,2020-09-11,43,39,1
631,333604,53908,,30,4,3,2,14,100,"Torre Castelluccia. Ripostiglio","Torre Castelluccia. Ripostiglio","Ciro Drago","1948-1950",17,20,10,1300,1000,11,34,"fusione","2.1","6.1","0.1",,"bracciale a spirale a doppio avvolgimento in lamina bronzea aperta e con nervatura centrale",1,3,1,1,2020-09-11,43,39,1
632,333722,53918,,30,4,3,2,14,100,"Torre Castelluccia. Ripostiglio","Torre Castelluccia. Ripostiglio","Ciro Drago",1948,17,20,10,1300,1000,11,34,"fusione","0.5","6.4","0.8",,"bracciale a spirale a doppio avvolgimento a spirale in sottile lamina bronzea aperta ",1,3,1,1,2020-09-11,43,39,1
633,333607,53911,,30,4,3,2,14,100,"Torre Castelluccia. Ripostiglio","Torre Castelluccia. Ripostiglio","Ciro Drago","1948-1950",17,20,10,1300,1000,11,34,"fusione","2.9","6.5","0.1",,"bracciale a spirale a doppio avvolgimento in lamina bronzea aperta e con nervatura centrale",1,3,1,1,2020-09-11,43,39,1
634,333612,53917,,30,4,3,2,14,100,"Torre Castelluccia. Ripostiglio","Torre Castelluccia. Ripostiglio","Ciro Drago",1948,17,20,10,1300,1000,11,34,"fusione","0.5","5.8","0.1",,"bracciale con unico avvolgimento a spirale in lamina bronzea aperta ",1,3,1,1,2020-09-11,43,39,1
635,333613,53919,,30,4,3,2,14,100,"Torre Castelluccia. Ripostiglio","Torre Castelluccia. Ripostiglio","Ciro Drago",1948,17,20,10,1300,1000,11,34,"fusione","0.5","5.2","0.7",,"bracciale a triplo avvolgimento a spirale in lamina bronzea aperta ",1,3,1,1,2020-09-11,43,39,1
636,333611,53916,,30,4,3,2,14,100,"Torre Castelluccia. Ripostiglio","Torre Castelluccia. Ripostiglio","Ciro Drago",1948,17,20,10,1300,1000,11,34,"fusione","0.9","5.5","0.1",,"bracciale a quattro avvolgimenti in stretta lamina bronzea aperta, rotto in più punti",8,3,1,1,2020-09-11,43,39,1
637,333605,53909,,13,1,3,2,14,100,"Torre Castelluccia. Ripostiglio","Torre Castelluccia. Ripostiglio","Ciro Drago","1948-1950",17,20,10,1300,1000,11,34,"fusione","2.4","6.6","0.1",,"fibula ad arco di violino foliato. La foglia ha sezione circolare. Ha molla a unico avvolgimento; staffa e arco frammentari. E' priva dell'ago",3,3,1,1,2020-09-11,43,39,1
638,333621,53940,,13,1,3,2,14,100,"Torre Castelluccia. Ripostiglio","Torre Castelluccia. Ripostiglio","Ciro Drago",1948,17,20,10,1300,1000,11,34,"fusione","3.5","6.5","0.2",,"fibula ad arco semplice appiattito e con coppia di noduli simmetrici alle estremità; molla a unico avvolgimento a sezione circolare, staffa laminare a base allargata e terminazione a linguetta",1,3,1,1,2020-09-11,43,39,1
639,333608,53912,,35,4,3,2,14,100,"Torre Castelluccia. Ripostiglio","Torre Castelluccia. Ripostiglio","Ciro Drago","1948-1950",17,20,10,1300,1000,11,53,"levigatura,soffiatura",,,,,"Collana composta da 4 fili di piccoli vaghi discoidali in pasta vitrea e conchiglie, distanziatori di forma parallelepipeda in osso con 4 fori e decorazione con motivo angolare",1,3,1,1,2020-09-11,43,39,1
640,333615,53922,,48,4,3,2,14,100,"Torre Castelluccia. Ripostiglio","Torre Castelluccia. Ripostiglio","Ciro Drago",1948,19,20,10,1100,1000,11,18,"levigatura","2.5","1.8","0.9",,"vago di collana in ambra di forma cilindrica irregolare schiacciata con foro circolare passante",3,3,1,1,2020-09-11,43,39,1
641,333617,53924,,48,4,3,2,14,100,"Torre Castelluccia. Ripostiglio","Torre Castelluccia. Ripostiglio","Ciro Drago",1948,19,20,10,1100,1000,11,18,"levigatura","2.4","1.5","1.2",,"vago di collana in ambra di forma cilindrica appiattita, irregolare, con foro circolare passante e intaglio trasversale",3,3,1,1,2020-09-11,43,39,1
642,333619,53928,,48,4,3,2,14,100,"Torre Castelluccia. Ripostiglio","Torre Castelluccia. Ripostiglio","Ciro Drago","1948-1950",19,20,10,1100,1000,11,18,"levigatura","2.4","3.1","1.2",,"vago di collana in ambra di forma cilindrica appiattita, irregolare, con foro circolare passante",2,3,1,1,2020-09-11,43,39,1
643,333625,53954,,48,4,3,2,14,100,"Torre Castelluccia. Ripostiglio","Torre Castelluccia. Ripostiglio","Ciro Drago","1948-1950",19,20,10,1100,1000,11,18,"levigatura","2.6","1.8","1.6",,"vago di collana in ambra di forma cilindrica appiattita, irregolare, con foro circolare passante",2,3,1,1,2020-09-11,43,39,1
644,333616,53923,,48,4,3,2,14,100,"Torre Castelluccia. Ripostiglio","Torre Castelluccia. Ripostiglio","Ciro Drago","1948-1950",19,20,10,1100,1000,11,18,"levigatura",2,"1.6","1.1",,"vago di collana in ambra di forma cilindrica con foro decentrato circolare",3,3,1,1,2020-09-11,43,39,1
645,333626,53955,,48,4,3,2,14,100,"Torre Castelluccia. Ripostiglio","Torre Castelluccia. Ripostiglio","Ciro Drago","1948-1950",19,20,10,1100,1000,11,18,"levigatura","2.1","1.8","1.5",,"vago di collana in ambra di forma cilindrica appiattita, irregolare, con foro circolare centrale",2,3,1,1,2020-08-10,43,39,1
646,333620,53932,,4,1,3,2,14,100,"Torre Castelluccia. Ripostiglio","Torre Castelluccia. Ripostiglio","Ciro Drago",1948,19,20,10,1100,1000,11,201,"levigatura","0.7","1.9",,,"Bottone in pietra dura a sezione piano-convessa con foro circolare centrale longitudinale passante",1,3,1,1,2020-09-11,43,39,1
647,333618,53927,,48,4,3,2,14,100,"Torre Castelluccia. Ripostiglio","Torre Castelluccia. Ripostiglio","Ciro Drago","1948-1950",19,20,10,1100,1000,11,191,"soffiatura","0.9","1.3",,,"vago di collana in materiale vetroso di forma sferica schiacciata con foro circolare centrale longitudinale passante",1,3,1,1,2020-09-11,43,39,1
648,333610,53915,,35,4,3,2,14,100,"Torre Castelluccia. Ripostiglio","Torre Castelluccia. Ripostiglio","Ciro Drago",1948,19,20,10,1100,1000,11,34,"fusione","11.7","15.5","0.4",,"goliera a capi aperti avvolti a rotolo, verga a sezione circolare ",1,3,1,1,2020-09-11,43,39,1
649,333609,53914,,35,4,3,2,14,100,"Torre Castelluccia. Ripostiglio","Torre Castelluccia. Ripostiglio","Ciro Drago",1948,19,20,10,1100,1000,11,34,"fusione",13,"17.4","0.2",,"goliera a capi aperti avvolti a rotolo (di cui uno mancante), verga a sezione subovale, appiattita nella parte terminale",3,3,1,1,2020-09-11,43,39,1
650,333614,53920,,760,49,3,2,14,100,"Torre Castelluccia. Ripostiglio","Torre Castelluccia. Ripostiglio","Ciro Drago",1948,19,20,10,1100,1000,11,34,"fusione","6.5","6.6","0.7",,"rasoio bitagliente a lama larga con incavo semicircolare e chiodo per il fissaggio del manico. Consunto ai tagli e lacunoso al tallone",3,3,1,1,2020-09-12,43,39,1
651,333606,53910,,436,42,3,2,14,100,"Torre Castelluccia. Ripostiglio","Torre Castelluccia. Ripostiglio","Ciro Drago",1948,19,20,10,1100,1000,11,34,"fusione","5.1","0.4","0.2",,"amo con parte superiore a sezione rettangolare ad occhiello, parte inferiore a sezione circolare, curvatura convessa terminante con ardiglione",1,3,1,1,2020-09-12,43,39,1
652,333631,53962,,266,33,3,2,14,100,"Torre Castelluccia. Ripostiglio","Torre Castelluccia. Ripostiglio","Ciro Drago",1948,19,20,10,1100,1000,11,34,"fusione","9.9",,"0.1",,"scalpello con codolo e corpo a sezione quadrangolare e con entrambe le estremità appiattite ",8,3,1,1,2020-09-12,43,39,1
653,333148,53941,,353,36,3,2,14,100,"Torre Castelluccia. Ripostiglio","Torre Castelluccia. Ripostiglio","Ciro Drago",1948,19,20,10,1100,1000,11,34,"fusione","4.6","1.7","0.2",,"pugnale frammentario con lama allungata di forma triangolare a lieve costolatura centrale e immanicatura a codolo con foro centrale di forma circolare. ",8,3,1,1,2020-09-12,43,39,1
654,333632,53967,,467,43,3,2,14,100,"Torre Castelluccia. Ripostiglio","Torre Castelluccia. Ripostiglio","Ciro Drago",1948,15,15,22,1390,1330,11,25,"tornio","6.4",,"0.1","5.7","Brocchetta di stile miceneo con corpo globulare, collo basso, orlo svasato, ansa a nastro impostata tra orlo e spalla, fondo piatto con perforazione dipinta in bruno con decorazione FM32: 5.53:14; 58/17 (motivi a linee e spazi sinusoidali campiti da angoli, fascia verticale sull'ansa. TE III: A2",2,3,1,1,2020-09-12,43,39,1
655,333634,53970,,467,43,3,2,14,100,"Torre Castelluccia. Ripostiglio","Torre Castelluccia. Ripostiglio","Ciro Drago",1948,17,19,10,1300,1100,11,25,"tornio","6.4",,"0.1","9.6","brocchetta di stile miceneo con corpo globulare, parte di ansa impostata tra orlo e spalla, fondo piatto con piede ad anello dipinta in bruno con motivi geometrici a quadrillé e a teorie di piccoli punti disposti in file verticali e linee parallele orizzontali. TE III B-C",3,3,1,1,2020-09-12,43,39,1
656,333552,43737,,586,43,3,2,14,100,"Torre Castelluccia. Capanna 7","Torre Castelluccia. Capanna 7","Mariantonia Gorgoglione",1987,19,20,10,1100,1000,11,25,"colombino",10,"9.6","0.8",,"scodellone carenato con orlo a tesa dipinto in stile protogeometrico in bruno con banda campita a S verticali e, sull'orlo, bande oblique",8,3,1,1,2020-09-12,43,39,1
657,333553,43738,,507,43,3,2,14,100,"Torre Castelluccia. Capanna 7","Torre Castelluccia. Capanna 7","Mariantonia Gorgoglione",1987,19,20,10,1100,1000,11,25,"tornio","14.5","8.1","3.6",,"N. 2 frammenti non contigui di dolio con orlo a tesa, dipinto in rosso in stile protogeometrico con doppie fasce parallele e chevron",8,3,1,1,2020-09-12,43,39,1
658,333628,53959,,595,43,3,2,14,100,"Torre Castelluccia. Capanna 7","Torre Castelluccia. Capanna 7","Ciro Drago",1949,19,20,10,1100,1000,11,25,"colombino","6.2","8.3","0.7",,"Frammento di tazza carenata con orlo svasato e  vasca globulare. E'decorata con linea incisa sulla carena e, sotto, serie di solcatureoblique",8,3,1,1,2020-09-12,43,39,1
659,333149,53947,,258,33,3,2,14,100,"Torre Castelluccia. Capanna 7","Torre Castelluccia. Capanna 7","Ciro Drago",1948,19,20,10,1100,1000,11,25,"colombino","5.6","3.2",,,"peso da telaio di forma tronco-piramidale con faccia superiore e inferiore appiattite, foro circolare trasversale realizzato presso il margine superiore; è decorato con impressioni a tacche su uno spigolo, contrassegno inciso sulla base del tipo potter's mark",2,3,1,1,2020-09-12,43,39,1
660,333144,53882,,258,33,3,2,14,100,"Torre Castelluccia. Capanna 7","Torre Castelluccia. Capanna 7","Ciro Drago",1948,19,20,10,1100,1000,11,25,"colombino",8,"6.2",,,"peso da telaio di forma subpiramidale con faccia superiore rotta e inferiore quadrilobata, doppia perforazione presso il margine superiore. ",3,3,1,1,2020-09-12,43,39,1
661,333623,53949,,586,43,3,2,14,100,"Torre Castelluccia. Capanna 7","Torre Castelluccia. Capanna 7","Ciro Drago",1948,19,20,10,1100,1000,11,25,"colombino","4.5",,"0.6","8.8","scodella in impasto con alta carena, orlo rientrante, attacco di ansa a bastoncello, fondo piatto",3,3,1,1,2020-09-12,43,39,1
662,333624,53950,,607,43,3,2,14,100,"Torre Castelluccia. Capanna 7","Torre Castelluccia. Capanna 7","Ciro Drago",1948,19,20,10,1100,1000,11,25,"colombino","5.9",,"0.6","3.5","vaso miniaturistico in impasto con orlo rientrante, pareti ovoidali e coppia di presine simmetriche forate verticalmente di cui una rotta, fondo piatto",2,3,1,1,2020-09-12,43,39,1
663,333629,53960,,467,43,3,2,14,100,"Torre Castelluccia. Capanna 7","Torre Castelluccia. Capanna 7","Ciro Drago",1948,19,20,10,1100,1000,11,25,"colombino","8.2",,"0.3","4.4","brocchetta dipinta in stile protogeometrico. Ha corpo globulare con collo cilindrico, orlo svasato, ansa a nastro, fondo a tacco ed è dipinta in rosso con due fasce sovrapposte con motivo a zig zag",4,3,1,1,2020-09-12,43,39,1
