"id","scheda","cmpd","nctn","inventario","suffisso","titolo","l3","l4","sala","scaffale","cassetta","comune","via","geonote","dtzgi","dtzgf","dtzs","dtsi","dtsf","materia","tecnica","misa","misl","misp","deso","stcc","oss","stima"
450,,44690,360012,51361,,"Contursi-360012",43,530,3,2,68,108,"Via Japigia 42","tra via Capecelatro e via Nettuno",24,24,8,-550,-520,25,119,13,20,,"Kylix attica tipo lip cup a figure nere. Orlo sottile, lievemente estroflesso, vasca emisferica, alto piede a tromba, anse a bastoncello impostate obliquamente sulla vasca e lievemente sollevate all'estremità. Stelo, anse e interno sono interamente verniciate di nero ad eccezione di una linea a risparmio in corrispondenza dell'orlo; labbro e vasca sono a risparmio, separati da una sottile linea a vernice e decorati a figure nere. Su entrambi i lati: combattimento tra guerrieri al cospetto di due figure femminili ammantate. Presso le anse, sulla fascia inferiore, palmette. Interno in nero ad eccezione del tondello semplice. Ricomposto, ma ancora lacunoso, vernice evanida.",6,"Tomba, Deposizione I 17.11.1934",
768,,44637,360004,50961,"C","Contursi-360004",43,530,3,2,40,108,,"Via Dante",25,25,2,-410,-401,25,119,"4.5",13,,"kilix tipo stemless-cup di produzione attica, a vernice nera. Orlo sottile, vasca emisferica, basso piede modanato, anse a sezione ovoidale impostate sulla vasca e rivolte verso l'alto, ripiegate nella parte centrale. Ricomposta da frammenti, ma ancora lacunosa",6,"Tomba, in frammenti sparsi 12632",
769,,44791,360005,50961,"C","Contursi-360005",43,530,3,2,40,108,,"Via Dante",25,25,2,-410,-401,25,119,"4.5",13,,"Cup-skyphos a vernice nera. Orlo sottile indistinto, vasca profonda con parete a curvatura accentuata nella parte inferiore, piede ad anello, anse a bastoncello impostate obliquamente che superano l'altezza dell'orlo. All'interno, al centro, catena di palmette impresse. Ricomposto ma fortemente lacunoso",6,"Tomba, in frammenti sparsi 12632",
268,,44738,330336,27108,,"Contursi-330336",50,771,3,3,94,108,,,30,30,22,1,100,25,67,6,"10.5",,"Lucerna. Serbatoio discoidale decorato con cerchi concentrici e al centro protome maschile barbata (sileno?), foro di alimentazione centrale, becco con estremità triangolare ripiegata. Ansa di restauro",9,"Sporadici 12.12.1931",
1489,,44710,329549,111608,,"Contursi-329549",31,232,3,1,9,108,"Via Principe Amedeo","angolo Via Capotagliata",28,28,14,,,25,67,"27.5",10,,"Statuetta fittile di danzatrice. Testa e corpo inclinati su un lato, le braccia sono sollevate, una mano volge il palmo verso l'alto, una gamba è portata indietro e sollevata. Indossa chitone svolazzante e corona d'edera sul capo. Base circolare a rocchetto.",9,"Proprietà Gigante e Russo, tomba 5 del 21.07.1958",2000
1490,,44675,329550,111609,,"Contursi-329550",31,232,3,1,9,108,"Via Principe Amedeo","angolo Via Capotagliata",28,28,14,,,25,67,"20.8","12.2",,"Statuetta fittile femminile seminuda seduta. Sulla testa diadema a cercine, capelli che scendono ai lati del viso. Sulle gambe, di profilo, è avvolto il mantello. Il busto è nudo, un braccio è proteso in avanti, l'altro è mutilo. Siede su una base quadrangolare molto integrata.",9,"Proprietà Gigante e Russo, tomba 5 del 21.07.1958",1000
1491,,44705,329551,111612,,"Contursi-329551",31,232,3,1,9,108,"Via Principe Amedeo","angolo Via Capotagliata",28,28,14,,,25,67,"29.8",13,,"Statuetta fittile femminile su base circolare. Testa e volto rivolti verso l'alto, stante, una gamba è portata in avanti e il piede poggia su un leggero rialzo. Il busto è nudo fino all'ombelico, la parte inferiore è coperta da un drappo. Le braccia sono sollevate, una mano è mancante, l'altra volge il palmo in alto. Ai polsi bracciali. Da un braccio pende il mantello. Base a rocchetto.",9,"Proprietà Gigante e Russo, tomba 5 del 21.07.1958",1000
1492,,44583,329552,111613,,"Contursi-329552",31,232,3,1,9,108,"Via Principe Amedeo","angolo Via Capotagliata",28,28,14,,,25,67,"31.7","11.5",,"Statuetta fittile femminile su base circolare. Sul capo diadema a cercine, busto leggermente voltato verso un lato, una gamba è accavallata avanti all'altra, stante. Il busto è nudo fino all'ombelico, la parte inferiore è coperta da un drappo che si attorciglia e copre parte del braccio poggiato a quella che sembrerebbe esser stata una colonna, poi reintegrata. Le braccia sono mutile. Base a rocchetto.",9,"Proprietà Gigante e Russo, tomba 5 del 21.07.1958",2500
1493,,44753,329553,111615,,"Contursi-329553",31,232,3,1,9,108,"Via Principe Amedeo","angolo Via Capotagliata",28,28,14,,,25,67,"31.8",12,,"Statuetta fittile femminile su base circolare. Sul capo diadema a cercine, busto leggermente voltato verso un lato, una gamba è accavallata avanti all'altra, stante. Il busto è nudo fino all'ombelico, la parte inferiore è coperta da un drappo che si attorciglia e copre parte del braccio poggiato a una colonna. Le braccia sono mutile. Base a rocchetto. Restano tracce di policromia.",9,"Proprietà Gigante e Russo, tomba 5 del 21.07.1958",1000
860,,44838,334314,27099,,"Contursi-334314",43,530,3,3,94,108,"Via Leonida",,25,25,6,,,25,119,"9.5",18,,"Kylix attica a figure nere, classe di Cracovia. Orlo arrotondato, vasca a profilo convesso, basso stelo, piede a disco. Interamente verniciato in nero ad eccezione della fascia tra le anse, decorata concatena di palmette entro archi, e del tondo interno. Restaurata da più frammenti",9,"Tomba 1, 17.04.1924",
861,,44845,334315,27100,,"Contursi-334315",43,530,3,3,94,108,"Via Leonida",,25,25,6,,,25,119,"10.5",18,,"Kylix attica a figure nere, classe di Cracovia. Orlo arrotondato, vasca a profilo convesso, basso stelo, piede a disco. Interamente verniciato in nero ad eccezione della fascia tra le anse, decorata concatena di palmette e boccioli di loto, e del tondo interno. Restaurata da più frammenti",9,"Tomba 1, 17.04.1924",
1399,,44615,330046,52492,,"Contursi-330046",43,593,3,2,60,108,"Via Giovan Giovine",,26,26,22,,,25,119,21,"10.5",,"Stamnos a decorazione lineare con coperchio. Breve orlo dritto, spalla dritta su cui si impostano verticalmente le anse a bastoncello apicate, corpo troncoconico, piede ad anello. Acromo, decorazione lineare in bruno-rossiccio sotto le anse. Verniciato in bruno sulla parte sommitale delle anse e all'interno dell'orlo. Coperchio a tesa piana e orlo dritto con pomello cilindrico, decorato con linea rossa presso il pomello.",9,"tomba 12",
833,,44700,330501,27060,,"Contursi-330501",43,595,3,3,96,108,"Via Iapigia","Contrada Vaccarella",26,27,16,,,25,119,"4.5","9.4",,"Tazza biansata attica a vernice nera (Morel 4121-22), orlo dritto, vasca arrotondata, anse orizzontali a bastoncello impostate all'altezza dell'orlo, piede ad anello. Ricomposta e integrata",9,"Tomba 1, 22.05.1926",
9,,44709,330324,4354,,"Contursi-330324",43,447,3,2,82,108,"Via Lecce 61","Contrada Vaccarella",24,24,7,-560,-540,25,119,"42.3","18.8",,"Anfora attica a figure nere. Labbro a listello trapezoidale appena svasato, collo a profilo continuo con spalla e corpo ovoidale rastremato, piede a echino rovesciato; anse a bastoncello. Decorazione a figure nere entro riquadro metopale tra spalla e vasca, identica su entrambi i lati: protome equina rivolta a destra. Ricomposta da frammenti e reintegrata. Attribuita da Beazley al gruppo delle anfore a protome equina.",9,"Tomba II, presso gli spigoli 13.04.1916",
5,,44638,329677,0,,"Contursi-329677",43,447,3,1,23,108,"Via F. Di Palma 69",,24,24,7,-560,-550,25,119,,,,"Anfora a vernice nera di produzione laconica. Labbro pendulo distinto, collo distinto, spalla arrotondata, corpo rastremato verso il piede ad anello, anse a bastoncello impostate tra collo e spalla. Interamente verniciata in nero. Ricomposta da frammenti e integrata.",9,"Tomba 11.3.1949",
764,,44611,329563,0,,"Contursi-329563",43,530,3,1,11,108,"Via F. Di Palma 69",,24,24,7,-560,-550,25,119,"13.2","26.2",,"Kylix attica a figure nere del tipo Siana. Labbro svasato distinto dalla vasca profonda, piede a tromba, anse impostate obliquamente alla vasca. Decorazione a figure nere con ritocchi in rosso identica sui due lati e sviluppata su un unico registro tra labbro e vasca: cavalieri in corsa verso sinistra e uccelli in volo. Parte inferiore verniciata in nero con fascia a risparmio. Interno verniciato in nero ad eccezione del tondo a risparmio delimitato da finta baccellatura in rosso e nero e due cerchi concentrici, al cui centro è una sfinge retrospiciente. Ricomposta da più frammenti. Attribuita da Beazley al Pittore C e da Brijder al Pittore di Malibu.",9,"Tomba 11.3.1949",
644,,44568,330165,56584,,"Contursi-330165",43,517,3,2,71,108,"Via C. Battisti","angolo Via Zara",24,24,8,-550,-520,25,119,"17.5",,,"Hydria di tipo calcidese. Labbro piatto , collo a profilo concavo, spalla arrotondata, corpo ovoide rastremato verso il basso, piede a echino, anse a bastoncello impostate orizzontalmente sotto la spalla e ansa verticale tra labbro e spalla. Decorazione a figure nere con dettagli incisi, identica su entrambi i lati: sfinge retrospiciente. Sotto le anse, palmette. Sulla spalla e sotto la figurazione rosette. Orlo, collo, anse, piede a campitura piena. Attribuita da Iozzo al Gruppo dell'Hydria di Orvieto e da Keck al Gruppo di Taranto. Reintegrata ma ancora lacunosa",9,"Sporadico 12.04.1951",
436,,44609,330108,51346,,"Contursi-330108",43,447,3,2,68,108,"Via Japigia 28","tra via Capecelatro e via Nettuno",24,24,2,-510,-501,25,119,23,"10.4",,"Anfora a vernice nera, con fascia a risparmio sul fondo, in prossimità del piede. Labbro svasato, collo distinto, spalla arrotondata, corpo ovoide rastremato, piede a disco, anse a nastro impostate dal collo alla spalla. Fasce parallele di colore rosso sovraddipinte nel punto di massima espansione. Ricomposta da frammenti.",9,"Tomba, II deposizione 17.11.1934",
45,,44694,329687,20531,,"Contursi-329687",43,591,3,1,24,108,"Via Japigia",,24,24,3,-550,-550,25,119,"12.5",,,"Skyphos di stile mesocorinzio. Orlo appena rientrante, profonda vasca troncoconica fortemene rastremata, piede ad anello svasato; anse orizzontali a bastoncello. Decorazione a vernice bruna. Sull'orlo, tra filetti, tratti tremuli verticali; sul corpo, fra linee parallele, fregio zoomorfo con cervo pascente fra pantere. Presso il piede, raggiera. Reintegrato.",9,"Tomba 20.04.1926",
462,,44580,329895,52111,,"Contursi-329895",43,530,3,2,47,108,"Via D'Alò Alfieri","Contrada Carceri Vecchie, ex Via Temenide",24,24,3,,,25,119,"10.9","18.7",,"Kylix attica a figure nere, tipo Siana. Alto labbro distinto dalla vasca profonda, piede a tromba, anse impostate obliquamente alla vasca. Decorazione a figure nere con ritocchi in rosso identica sui due lati e sviluppata su un unico registro tra labbro e vasca: al centro sirena tra palmette; ai lati delle anse, gallinacei. Parte inferiore verniciata in nero con linee a risparmio. Interno verniciato in nero ad eccezione del tondo a risparmio, al cui centro è un personaggio maschile che danza con corona in mano rivolto a destra. Ricomposta da più frammenti.",9,"Tomba 4, interno 01.08.1935",
468,,44802,329901,52117,,"Contursi-329901",43,530,3,2,47,108,"Via D'Alò Alfieri","Contrada Carceri Vecchie, ex Via Temenide",24,24,3,,,25,119,"12.4","19.2",,"Kylix attica tipo band cup. Labbro a profilo concavo con orlo arrotondato ed estroflesso, distinto dalla vasca emisferica, alto piede a tromba, anse a bastoncello impostate obliquamente sulla vasca. Interamente verniciata in nero ad eccezione della fascia a risparmio tra le anse con decorazione a figure nere identica su entrambi i lati: sirena ad ali spiegate al centro tra animali pascenti; ai lati delle anse, palmette. Ricomposta da frammenti.",9,"Tomba 4, interno 01.08.1935",
42,,44632,329684,20528,,"Contursi-329684",43,447,3,1,24,108,"Via Japigia",,24,24,4,-580,-570,25,119,"32.5",,,"Neck-amphora meso corinzia. Labbro a listello svasato, alto collo distinto, corpo ovoide, piede ad anello svasato, anse a bastoncello impostate dal collo alla spalla. Decorazione in bruno: sulla spalla teoria zoomorfa con volatile tra due pantere e cigno e caprone affrontati. Sul corpo, lato A: cigno fra due leoni; lato B; cigno retrospiciente, con ali aperte, tra pantera e leone. Nel campo rosette, cerchi e punti. Labbro, collo, anse e piede verniciati in nero. Presso il piede raggi. Reintegrata.",9,"Tomba 20.04.1926",
43,,44665,329685,20529,,"Contursi-329685",43,530,3,1,24,108,"Via Japigia",,24,24,7,-575,-551,25,119,8,,,"kylix meso-corinzia. Labbro basso e svasato distinto dalla vasca a calotta, piede a tromba, anse a bastoncello. Decorazione in bruno; sull'orlo a risparmio e la risega linee; sul corpo, cigni ad ali spiegate affrontati; sotto le anse palmipede e pantera. Presso il piede due bande fra cerchi concentrici. Interno verniciato in nero ad eccezione di un tondello ornato da cerchi concentrici. Reintegrato.",9,"Tomba 20.04.1926",
41,,44765,329683,20527,,"Contursi-329683",43,547,3,1,24,108,"Via Japigia",,24,24,7,-575,-570,25,119,"36.5",,,"Oinochoe tardo-corinzia. Labbro trilobato, collo cilindrico, spalla arrotondata, corpo ovoide, ansa rimontante dalla spalla all'orlo, piede ad anello svasato. Decorazione in bruno con ritocchi in rosso e bianco: sulla spalla, cigno tra due volatili; sul corpo, fra fasce in rosso e bianco, due fasce con teoria di animali. La prima: cerbiatto, pantera, cigno, volatile e coppie di pantere e volatili affrontati. La seconda: grifo fra pantere, pantera e cervo affrontati. labbro, collo e parte superiore dell'ansa verniciati in nero. Presso il piede, raggi. Ricomposta da più frammenti ma lacunosa.",9,"Tomba 20.04.1926",
746,,44726,329652,117237,,"Contursi-329652",43,566,3,1,22,108,"Via C. Nitti 31",,24,24,8,-540,-520,25,119,"7.5",,,"Pisside stamnoide con coperchio, di produzione calcidese. Labbro dritto con stretta imboccatura circolare, corpo a pareti dritte, piede ad anello, anse a bastoncello impostate sulla spalla e rivolte verso l'alto. Decorazione a figure nere: sul corpo sirena retrospiciente e palmette sotto le anse. sulla spalla, baccellature. Coperchio a spalla obliqua e orlo dritto con pomello troncoconico, decorato a vernice nera con foglie cuoriformi sulla tesa e croci sul labbro. Attribuita da Iozzo al gruppo dell'Hydria di Orvieto. Lacune reintegrate.",9,"Tomba 1, interno 04.07.1960",
747,,44598,329653,117238,,"Contursi-329653",43,566,3,1,22,108,"Via C. Nitti 31",,24,24,8,-540,-520,25,119,"6.9",,,"Pisside stamnoide con coperchio, di produzione calcidese. Labbro dritto con stretta imboccatura circolare, corpo a pareti dritte, piede ad anello, anse a bastoncello impostate sulla spalla e rivolte verso l'alto. Decorazione a figure nere: sul corpo sirena retrospiciente e palmette e rosette sotto le anse. sulla spalla, baccellature. Coperchio a spalla obliqua e orlo dritto con pomello troncoconico, decorato a vernice nera con rosette sulla tesa e croci sul labbro. Attribuita da Iozzo al gruppo dell'Hydria di Orvieto. Lacune reintegrate.",9,"Tomba 1, interno 04.07.1960",
445,,44636,330113,51355,,"Contursi-330113",43,530,3,2,68,108,"Via Japigia 37","tra via Capecelatro e via Nettuno",24,24,8,-550,-520,25,119,"13.8",21,,"Kylix attica tipo floral band cup. Labbro a profilo leggermente concavo con orlo estroflesso, distinto dalla vasca emisferica, alto piede a tromba, anse a bastoncello impostate obliquamente sulla vasca Interamente verniciata in nero ad eccezione della fascia a risparmio tra le anse, con decorazione a figure nere: catena di palmette dritte e rovescie alternate e bastoncelli in bianco. Ricomposta da frammenti.",9,"Tomba, Deposizione I 17.11.1934",
448,,44593,360010,51359,,"Contursi-360010",43,530,3,2,68,108,"Via Japigia 40","tra via Capecelatro e via Nettuno",24,24,8,-550,-520,25,119,14,21,,"Kylix attica tipo band cup. Labbro a profilo leggermente concavo con orlo estroflesso, distinto dalla vasca emisferica, alto piede a tromba, anse a bastoncello impostate obliquamente sulla vasca Interamente verniciata in nero ad eccezione della fascia a risparmio tra le anse, con decorazione a figure nere identica su entrambi i lati: figura femminile in corsa verso destra inseguita da un cavallo; nel campo punti imitanti un'iscrizione.Sotto le anse, palmette. Ricomposta da frammenti ma ancora lacunosa.",9,"Tomba, Deposizione I 17.11.1934",
449,,44614,360011,51360,,"Contursi-360011",43,530,3,2,68,108,"Via Japigia 41","tra via Capecelatro e via Nettuno",24,24,8,-550,-520,25,119,"8.5","14.5",,"Kylix attica tipo Droop cup I C. Labbro a profilo concavo, distinto dalla vasca emisferica. Labbro, anse e stelo interamente verniciato, parte inferiore della vasca con raggiera. La vasca è decorata a figure nere con catena di boccioli di loto e sotto fascia con motivo a S. Interno verniciato ad eccezione di una fascia riservata al di sotto dell'orlo e del tondo a risparmio. Ricomposta. Orlo lacunoso.",9,"Tomba, Deposizione I 17.11.1934",
471,,44740,329875,52123,,"Contursi-329875",43,517,3,2,44,108,"Via D'Alò Alfieri","Contrada Carceri Vecchie, ex Via Temenide",24,24,9,-525,-501,25,119,"18.4","10.2",,"Hydria a vernice nera. Labbro piatto , collo a profilo concavo, corpo ovoide rastremato verso il basso, piede a echino, anse a bastoncello impostate orizzontalmente sotto la spalla e ansa verticale tra labbro e spalla. Ricomposta da frammenti e integrata.",9,"Tomba 4, intorno alla copertura 01.08.1935",
789,,44635,359998,20083,,"Contursi-359998",31,232,3,2,35,108,"Via Lecce","già Via Temenide, tra
Via Principe Amedeo e Via Mazzini",28,28,14,-175,-100,25,67,,,,"Gruppo fittile con menade danzante supportata da un satiro. Una figura femminile, con chitone svolazzante, sta avanzando con un braccio sollevato; dietro di lei un satiro, col busto nudo la cinge. Base a rocchetto. Molto rovinata e reintegrata da più frammenti.",9,"Proprietà Petolicchio",
