id_temp,scheda,cmpd,nctn,inv,suff,titolo,l3,l4,piano,sala,vetrina,comune,via,dtzgi,dtzgf,dtzs,dtsi,dtsf,dtm,misa,misl,misd,misn,miss,misv,deso,stcc,adsp,adsm,oss
1674,,28/10/2021,347873,110651,,Stuani-347873,43,563,1,15,42,108,Via D. Alighieri,26,27,15,-325,-276,11,6.3,,,,19.2,,"Piatto a vernice nera nello stile di Gnathia tipo Morel 4721a/Graepler 425/2, con orlo arrotondato, vasca poco profonda a profilo troncoconico, anse orizzontali impostate sull'orlo, fondo con piede ad anello. Vernice nera opaca, il fondo esterno è rivestito da un sottile ingubbio rossastro con macchie nerastre in prossimità del piede. Sulle pareti interne in prossimità dell’orlo è sovradipinto un ramo d'alloro di colore bianco e giallo, inscritto entro linee bianche. Sulla parte inferiore della vasca amplia fascia decorata con baccellature, nel tondo al centro del piatto è dipinta una piccola foglia (di edera?) bianca e gialla. Sovradipinture parzialmente scrostate. Mancante di un’ansa, lacunosa nella vasca, nell’orlo e in parte di un’ansa. Ricomposto ed integrato.",3,1,1,scavo del 1958 
1675,,26/06/2021,347874,110652,,Stuani-347874,43,563,1,15,42,108,Via D. Alighieri,26,27,15,-325,-276,11,5.5,,,,20.5,,"Piatto a vernice nera nello stile di Gnathia tipo Morel 4721a/Graepler 425/2, con orlo arrotondato, vasca poco profonda a profilo troncoconico, anse orizzontali impostate sull'orlo, fondo con piede ad anello. Vernice nera opaca in parte scrostata, piede e vasca esterna a risparmio. Sulle pareti interne in prossimità dell’orlo è sovradipinta una fascia, inscritta entro linee bianche, della quale si conserva parte del registro decorativo che alterna nastri rossi a foglie di edera bianche, sulla parte inferiore della vasca amplia fascia decorata con baccellature. Sovradipinture parzialmente scrostate. Mancante delle anse, lacunoso nella vasca e nell’orlo. Ricomposto e integrato.",3,1,1,scavo del 1958 
1676,,26/08/2021,346385,27641,,Stuani-346385,43,563,1,15,46,108,,30,31,22,1,200,11,,,,,,,"Piccolo piatto in vetro mosaico, orlo ingrossato, pareti leggermente concave, fondo piano. Vetro mosaico con nastri di colore verde, azzurro, bianco, rosso e ambra, superficie alterata per deterioramento. Ricomposto e integrato.",3,1,1,
1677,,20/08/2021,345959,7840,,Stuani-345959,43,563,1,15,52,108,Via F. Crispi,28,29,15,-125,-51,11,4,,,,20.5,,"Piatto a pasta grigia tipo Yntema 3b, con ampio orlo a tesa con estremità riversa, vasca poco profonda a profilo troncoconico, fondo con piede ad anello. Vernice grigia evanide, quasi completamente scrostata. Lesionata. Intera.",2,1,1,scavo del 1919 
1678,,19/04/2022,346060,12456,,Stuani-346060,43,566,1,18, 58B,108,Contrada S. Lucia,28,29,22,-200,-1,16,3.6,,,,,,"Pisside in avorio, con orlo dritto arretrato rispetto al corpo, funzionale all’incastro del coperchio, corpo cilindrico con base ingrossata, fondo piano. La pisside è chiusa da un coperchio con corpo cilindrico decorato superiormente da una modanatura e solchi concentrici. Superficie corrosa di colore verde, la colorazione è dovuta ad alterazioni postdeposizionali. ",2,1,1,scavo del 1885 
1679,,29/05/2022,347650,119340,,Stuani-347650,43,566,1,18, 59A,108,Via V. Lupoli,28,28,1,-200,-191,16,9,,4,,,,"Pisside a corpo cilindrico con pareti rettilinee e fondo piano, coperchio discoidale con bordo riverso verso il basso e presa centrale ad anello. La superficie del coperchio è decorata da un fiore a sei petali, ottenuto tramite una linea continua impressa a meandri di dimensioni variabili; lo stesso motivo decora anche il bordo del coperchio. L’interno della pisside è ripartito in tre scomparti da lamine in piombo, poste in verticale e saldate. Lacunosa nel coperchio e nel fondo.",3,1,1,scavo del 1961 Tomba 5
1680,,23/01/2021,346404,27667,,Stuani-346404,43,566,1,20,66,108,Contrada S. Lucia,29,30,15,-10,-10,16,2.5,,,,4.5,,"Pisside in avorio con orlo appena rilevato, internamente sagomato per l’appoggio del coperchio, corpo globulare schiacciato, fondo con piede ad anello. Coperchio discoidale, sul quale è fissata mediante anelli una maniglia semicircolare in argento, con verga a sezione a losanga ad estremità ripiegate, terminanti a globetti.  Corpo e coperchio lacunosi. Ricomposta.",3,1,1,scavo del 1889 
1681,,12/09/2020,346412,27675,,Stuani-346412,43,566,1,20,66,108,Contrada S. Lucia,29,30,15,-10,-10,16,,,,,,,"Pisside con orlo assottigliato inclinato verso l’interno e arretrato rispetto al corpo per l’alloggio del coperchio, corpo cilindrico carenato e rastremato verso il basso decorato con un solco orizzontale, fondo piano. Mancante del coperchio.",2,1,1,scavo del 1889 
1682,,10/02/2020,347094,51668,,Stuani-347094,43,566,1,15,48,108,Via Tito Livio,27,27,5,-250,-201,11,,,,,,,"Pisside a corpo cilindrico con pareti rettilinee e fondo piano, coperchio discoidale con bordo piegato verso il basso. L’interno della pisside è ripartito in quattro scomparti, uno centrale cilindrico e i restanti tre radiali, ottenuti tramite lamine in piombo poste in verticale e saldate tra il cilindro centrale e le pareti esterne. Lacunosa nel coperchio, nelle pareti e nel fondo, mancante della presa del coperchio. Al momento del rinvenimento conteneva la piccola lekythos 51669 e la valva di conchiglia 51682.",3,1,1,scavo del 1996 
1683,,14/11/2022,346539,39003,,Stuani-346539,43,576,1,20,68,108,Contrada Corti Vecchie,30,30,4,-1,-50,11,,,,24.4,8.1,,"Rhyton in vetro tipo Isings 73a con orlo tagliato, collo troncoconico, corpo tubolare, fondo terminante a testa di animale, con muso allungato e lunghe orecchie/corna sottili. Colore verde azzurro traslucido, superficie alterata per deterioramento. Il corpo, decorato con costolature, è ottenuto almeno da due matrici. Lacunoso in parte del corpo e dell'orlo. Ricomposto.",3,1,1,
1684,,06/09/2020,346395,27660,,Stuani-346395,43,585,1,18, 59A,108,Contrada S. Lucia,29,30,16,-25,-50,16,1.8,5,,9,,,"Scatola in avorio rettangolare, con coperchio piano sul quale è applicata una presa sagomata, fissato tramite tre cerniere in argento. Sul fondo interno si conserva l’alloggio della serratura, ora mancante, e un piccolo chiodo in bronzo funzionale al suo fissaggio. Le estremità quadrangolari della presa sono decorate con linee incise. All’interno della scatola sono state rinvenute tracce di una sostanza cosmetica di colore rosso. Superficie consunta. Ricomposto.",4,1,1,scavo del 1886 
1685,,17/12/2022,347868,105532,,Stuani-347868,43,590,1,15,43,108,Via Abruzzo,27,28,22,-300,-101,16,,,,,,,"Situla policroma tipo Graepler 211/1, con orlo indistinto, breve collo, corpo biconico, corto versatoio orizzontale impostato sulla spalla, alta ansa orizzontale a bastoncino impostata sull’orlo, piede a disco. Sulle pareti esterne della vasca sono dipinti tre grandi fiori (?) di colore rosso, sormontati da una linea di pendagli dello stesso colore, disposti ai lati del versatoio.",2,1,1,scavo del 1956 
1686,,30/09/2020,346368,27487,,Stuani-346368,43,590,1,15,46,108,Contrada S. Lucia - Villa Pepe,29,30,22,-100,-100,11,,,,,,,"Situla miniaturistica in avorio, con orlo a tesa sul quale sono impostati verticalmente due piccoli anelli, breve collo cilindrico, spalla dritta, corpo cilindrico leggermente rastremato verso il basso, fondo a disco con tre piccoli piedini. Il corpo è decorato con un solco sotto la spalla e da un cordone a rilievo alla base, l’orlo con due sottili cordoni concentrici. Lacunosa nell’orlo e negli anelli impostati verticalmente.",3,1,1,scavo del 1885 
1687,,20/12/2021,347964,211291,,Stuani-347964,43,590,1,15,46,108,Contrada Corti Vecchie,29,30,22,-100,-100,11,,,,,,,"Situla miniaturistica in avorio, con orlo indistinto internamente obliquo, sul quale sono impostate verticalmente due piccole orecchiette trapezoidali con foro centrale passante, breve collo cilindrico, spalla dritta, corpo cilindrico leggermente rastremato verso il basso, fondo a disco con tre piccoli piedini di forma trapezoidale. Il corpo è decorato con due solchi paralleli sotto la spalla e da un cordone a rilievo alla base.",2,1,1,scavo del 1943 
1688,,01/04/2022,346300,24586,,Stuani-346300,43,590,1,15,49,108,Contrada Corvisea,27,28,15,-225,-276,11,,,,,,,"Situla tipo Graepler 211/1, con orlo indistinto, breve collo, corpo biconico, corto versatorio orizzontale impostato sulla spalla, alta ansa orizzontale a bastoncino impostata sull’orlo, piede a disco. Vernice rossastra parzialmente scrostata.",2,1,1,scavo del 1930 
1689,,13/06/2022,346811,40977,,Stuani-346811,43,591,1,20,66,108,Piazza D'Armi - via F. Di Palma,29,30,16,-10,-25,11,6.3,,,,8.5,4.7,"Skyphos invetriato con orlo arrotondato leggermente estroflesso, vasca profonda con pareti curvilinee, anse verticali ad anello con apici nella parte inferiore e placche trapezoidali modanate in quella superiore, fondo con piede ad anello. Pareti esterne decorate da sei appliques con eroti a rilievo, anse decorate superiormente da doppie volute. Vetrina di colore verde, quasi completamente caduta. Decorazioni applicate consunte.",2,1,1,scavo del 1931 Tomba 7
1690,,04/07/2020,347625,65171,,Stuani-347625,43,595,1,18, 56B,108,Via Gorizia,28,28,8,-150,-126,16,4.7,,,,7.2,3.2,"Tazza biansata a vernice nera tipo Hempel 424/5, breve orlo estroflesso, vasca poco profonda carenata, anse orizzontali a nastro impostate sulla vasca, piccolo piede a disco troncoconico. Vernice nera diluita, piede e parte inferiore della vasca a risparmio. Mancante di un'ansa e di parte dell'orlo. Vi sono alcuni punti di contatto formali tra questa tazza e la specie Morel 6210, di cui è probabilmente una tarda evoluzione.",11,1,1,scavo del 1938 Tomba 2.VI.1938
1691,,11/09/2020,347838,214876,,Stuani-347838,43,595,1,10,32,108,Via T. Minniti,28,29,17,-110,-1,16,,,,,,,"Tazza monoansata con breve orlo estroflesso arrotondato, bassa vasca carenata, ansa verticale a nastro impostata sulla vasca, piccolo piede ad anello. Lacunosa e ricomposta.",3,1,1,scavo del 1983 
1692,,09/08/2020,346864,42228,,Stuani-346864,43,596,1,19,60,108,Via D. Peluso,28,29,17,-110,-10,11,,,,,,,"Tegame a vernice rossa interna tipo Vegas 15a, orlo a mandorla, pareti rettilinee, fondo piano con superficie interna caratterizzata da solchi concentrici. Vernice rossa scrostata. Lacunoso. Ricomposto.  ",3,1,1,scavo del 1985 
1693,,21/11/2022,346516,29611,,Stuani-346516,43,596,1,9,31,108,Via Leonida,28,29,14,-150,-1,16,,,,,,,"Tegame con ampio orlo obliquo svasato, bassa vasca a profilo troncoconico, fondo piatto. Lacunoso nell’orlo. Ricomposto. ",3,1,1,scavo del 1982 
1694,,05/04/2021,347639,100522,,Stuani-347639,43,596,1,9,31,108,Via D'Alò Alfieri - via Fratelli Mellone,27,28,22,-300,-101,16,,,,,,,"Tegame tipo Hempel 428/1, con orlo estroflesso a sezione subtriangolare con incavo interno, funzionale all'alloggio del coperchio, basso corpo carenato, due anse a bastoncino di forma semicircolare impostate sulla spalla e aderenti alle pareti, fondo leggermente convesso.",2,1,1,scavo del 1954 
1695,,21/05/2021,347989,214740,,Stuani-347989,50,771,1,15,40,108,Via F. Crispi,29,30,15,-50,-25,11,,,,,,,"Lucerna a volute con stretta spalla, disco concavo delimitato da cerchi incisi con foro di alimentazione decentrato, serbatoio a profilo troncoconico, ansa a nastro impostata sulla spalla e sul serbatoio, becco svasato con estremità arrotondata, piccole volute laterali, fondo piano. Il disco è decorato con un altro cratere, affiancato sul lato destro da una figura ammantata posta di profilo verso sinistra (offerente?). Vernice rossa scrostata. Lacunosa nel disco. Ricomposta. La lucerna ha alcuni punti di contatto con il tipo Loeschcke Ia/Bailey A.i.
",3,1,1,scavo del 1985 
1696,,04/12/2020,347990,214741,,Stuani-347990,50,771,1,15,40,108,Via F. Crispi,29,30,15,-50,-25,11,,,,,,,"Lucerna a volute tipo Loeschcke Ia/Bailey A.i, con stretta spalla, disco concavo con foro di alimentazione centrale, entrambi delimitati da cerchi a rilievo, serbatoio a profilo troncoconico, piccole volute laterali, fondo piano. Della decorazione del disco si conserva parte di una figura maschile (?) posta di profilo verso sinistra, con gamba destra avanzata in una posa innaturale, sinistra arretrata, affiancata da un pesce. Vernice rossastra scrostata. Mancante del becco, lacunosa nel disco. Ricomposta.",3,1,1,scavo del 1985 
1697,,02/05/2021,347839,214877,,Stuani-347839,43,596,1,10,32,108,Via T. Minniti,28,29,17,-110,-1,16,,,,,,,"Frammenti di tegame con orlo dritto con incavo interno, funzionale all'alloggio del coperchio, pareti rettilinee, fondo piano. Ricomposto.",8,1,1,scavo del 1983 
1698,,02/05/2022,347840,214878,,Stuani-347840,43,596,1,10,32,108,Via T. Minniti,28,29,17,-110,-1,16,,,,,,,"Frammenti di tegame con orlo estroflesso a sezione subtriangolare con incavo interno, funzionale all'alloggio del coperchio, basso corpo carenato, fondo leggermente convesso. Ricomposto.",8,1,1,scavo del 1983 
1699,,24/03/2020,347841,214879,,Stuani-347841,43,596,1,10,32,108,Via T. Minniti,28,29,17,-110,-1,16,,,,,,,"Frammenti di tegame con orlo estroflesso a sezione subtriangolare con incavo interno, funzionale all'alloggio del coperchio, pareti rettilinee, ansa verticale a bastoncino di forma semicircolare impostata sulla spalla e aderente alla parete, fondo convesso. Ricomposto.",8,1,1,scavo del 1983 
1700,,19/06/2020,346482,29567,,Stuani-346482,43,596,1,10,34,108,Piazza Maria Immacolata,28,29,14,-150,-1,16,,,,,,,"Frammenti di tegame associabile al tipo Olcese 7 con piccolo orlo indistinto, corto listello pendente, pareti rettilinee, fondo piano. Il fondo esterno è annerito. ",8,1,1,scavo del 1988 
1701,,29/04/2021,346484,29569,,Stuani-346484,43,596,1,10,34,108,Piazza Maria Immacolata,28,28,5,-150,-101,11,,,,,,,"Frammento di tegame a vernice rossa interna tipo Vegas 15a, orlo a mandorla, pareti rettilinee, fondo piano con superficie interna caratterizzata da solchi concentrici. Vernice rossa scrostata.",8,1,1,scavo del 1988 
1702,,05/07/2022,347713,208892,,Stuani-347713,43,596,1,15,40,108,Piazza Garibaldi,27,28,22,-300,-100,11,,,,,,,"Tegame tipo Graepler 623/2, con orlo dritto ad incavo interno, funzionale all'alloggio del coperchio, pareti rettilinee, fondo piano. Vernice nera pennellata all’interno della vasca. ",2,1,1,scavo del 1971-1972 
1703,,11/08/2022,346715,40222,A,Stuani-346715,29,216,1,18, 55B,108,Contrada Corvisea,28,28,8,-150,-126,16,,13.5,,,,,Valva di tellina porta cosmetici. Superficie leggermente corrosa.,2,1,1,scavo del 1934 Tomba 185
