id,scheda,cmpd,nctn,inventario,suffisso,titolo,l3,l4,piano,sala,contenitore,comune,via,geonote,dtzgi,dtzgf,dtzs,dtsi,dtsf,dtm,materia,tecnica,misa,misl,mislu,misp,misd,deso,stcc,oss
427,,22/02/12,350147,64115,,Speira-350147,43,595,1,9,27,108,via Japigia 24,,27,27,1,-300,-290,13,25,tornio veloce,4,,,,7.5,"tazza biansata a vernice nera. Orlo inflesso, vasca a profilo convesso, piede ad anello, anse a cordolo impostate orizzontalmente in corrispondenza dell'orlo. Superficie interamente verniciata di nero opaco ad eccezione dell'interno del piede. Vernice lacunosa su orlo e anse.",2,scavo del 1975 Tomba n. 8
71,,22/07/30,349040,123769,,Speira-349040,43,595,1,9,22,108,Via Dante Alighieri,,26,26,,-330,-320,13,25,tornio veloce,5,,,,8.2,"tazza biansata sovraddipinta in stile Gnathia. Orlo arrotondato, vasca a profilo convesso, piede ad anello sagomato, anse a cordolo impostate orizzontalmente in corrispondenza dell'orlo. Sotto l'orlo, da un lato, motivo a fascia con ovoli da cui pendono, sul corpo, bastoncelli, dall'altro rami stilizzati di edera pendenti. Suddipintura quasi interamente saltata ad eccezione di qualche traccia di bianco visibile sulla fascia degli ovuli.",2,scavo del 1965 Tomba 5
223,,22/10/17,349916,73463,,Speira-349916,43,595,1,7,6,108,Via Marche,,26,26,3,-361,-340,13,25,tornio veloce,4.2,,,,8.5,"tazza biansata a vernice nera. Orlo arrotondato, vasca a profilo convesso, piede ad anello, anse a cordolo impostate orizzontalmente in corrispondenza dell'orlo. Ri sparmiato e colorato in rosso il tondello centrale e la fascia concentrica sul fondo del piede. Poche lacune sulla vernice.",2,scavo del 1997 Tomba 123
72,,22/03/28,349041,123770,,Speira-349041,43,595,1,9,22,108,Via Dante Alighieri,,26,26,,-330,-320,13,25,tornio veloce,5,,,,8.9,"tazza biansata sovraddipinta in stile Gnathia. Orlo arrotondato, vasca a profilo convesso, piede ad anello sagomato, anse a cordolo impostate orizzontalmente in corrispondenza dell'orlo. Sotto l'orlo, da un lato, motivo a cane corrente da cui pendono, sul corpo, bastoncelli, dall'altro rami stilizzati di edera pendenti. Sul corpo, rosetta a raggiera. Superficie interamente verniciata di nero ad eccezione di una fascia del piede dipinta in rosso. Suddipintura quasi interamente saltata ad eccezione di qualche traccia di bianco.",2,scavo del 1965 Tomba 5
243,,22/02/27,349936,215902,,Speira-349936,43,591,1,7,7,108,Via Marche,,26,26,8,-350,-326,13,25,tornio veloce,9.1,,,,9.7,"Skyphos apulo a figure rosse. Orlo lievemente estroflesso, corpo piriforme rastremato verso il fondo, piede a disco, anse a bastoncello orizzontale. Superficie interanete verniciata di nero, ad eccezione del fondo della vasca e del piede dipinti in rosso. Sotto l'orlo, motivo ad onda; sotto le anse, palmette; sul corpo è appresentata una testa femminile tra girali, di profilo a sinistra, con capelli raccolti e ornata di diadema e orecchini sovraddipinti in bianco. Vernice scrostata in più punti.",2,scavo del 1997 Tomba 135
257,,22/09/20,349950,196939,,Speira-349950,43,536,1,7,7,108,Via Marche,,26,26,5,-350,-301,13,25,tornio veloce,9.4,,,,9.7,"Lekane apula a figure rosse con coperchio. Orlo scanalato, vasca bassa a profilo convesso, piede su stelo troncoconico, anse a nastro orizzontali leggermente rivolte verso l'alto. Coperchio con pomello troncoconico rovescio, parete a sezione troncoconica, orlo rientrante. Sul coperchio, due teste femminili tra due palmette a ventaglio. Le teste sono di profilo a sinistra, con diadema radiato, orecchini pendenti e collana a vaghi circolari; i capelli sono avvolti nel kakryphalos ricamato. Sul pomello, motivo a palmetta; sull'orlo del coperchio e della lekane, finti bastoncelli. Vernice nera scrostata in alcuni punti.",2,scavo del 1994 Tomba n. 62
377,,22/05/02,350097,126266,,Speira-350097,43,451,1,9,26,108,Via Friuli 4,,27,27,,-300,-201,13,25,tornio veloce,7.5,5.5,9.7,,,"Askos sovraddipinto a forma di maialino. Bocchino con orlo canpanulato e ansa a nastro impostato lateralamnete su orlo e spalla. Corpo configurato a maialino con orecchie, muso, occhi, criniera e coda resi plasticamente e suddipinti in bianco, giallo e rosso. Lievi sbreccature della vernice in più punti; suddipintura a tratti evanida.",2,scavo del 1966 Tomba n. 3
381,,22/07/18,350101,126267,,Speira-350101,43,605,1,9,26,108,Via Friuli 10,,27,27,,-300,-201,13,25,tornio veloce,8.5,4.5,,,,"Unguentario a vernice nera. Orlo estroflesso riverso, collo cilindrico svasato, corpo globoso, piede troncoconico risparmiato dalla vernice. Vernice lacunosa in alcuni punti della superficie",2,scavo del 1966 Tomba n. 3
283,,22/01/07,350003,52496,,Speira-350003,43,516,1,9,23,108,Via Giovan Giovine,,26,27,15,-310,-290,13,25,tornio veloce,7.8,,,,,"Guttus a vernice nera. Orlo estroflesso arrotondato; collo a profilo concavo; corpo globulare schiacciato; beccuccio di versamento impostato obliquamente; piede a profilo troncoconico, ansa nastriforme verticale. Parte inferiore del corpo e superiore del piede risparmiata dalla vernice. Lievi scheggiature sull'orlo.",2,scavo del 1951 Tomba 22
279,,22/01/02,349999,52502,,Speira-349999,43,465,1,9,23,108,Via Giovan Giovine,,26,27,15,-310,-290,13,25,tornio veloce,9.5,,,,,"bottiglia con decorazione a vernice nera. Orlo estroflesso, corpo globoso, collo alto e stretto, piede ad anello sagomato. Sul collo, bande verticali delimitate da linee orizzontali di colore nero; sul corpo, motivo a reticolo. Fascia a vernice nera sull'orlo e sulla parte inferiore del corpo e del piede. Lievi sbreccature sulla vernice.",2,scavo del 1951 Tomba 22
285,,22/08/31,350005,52499,,Speira-350005,43,605,1,9,23,108,Via Giovan Giovine,,26,27,15,-310,-290,13,25,tornio veloce,11,,,,,"Unguentario a vernice nera. Orlo estroflesso riverso, lungo collo cilindrico svasato, corpo ovoide affusolato, piede troncoconico. Piede e parte inferiore del corpo risparmiato dalla vernice. Vernice in parte evanida",2,scavo del 1951 Tomba 22
286,,22/04/25,350006,52500,,Speira-350006,43,605,1,9,23,108,Via Giovan Giovine,,26,27,15,-310,-290,13,25,tornio veloce,17,,,,,"Unguentario a vernice nera. Orlo estroflesso riverso, lungo collo cilindrico svasato, corpo ovoide affusolato, piede troncoconico. Piede e parte inferiore del corpo risparmiato dalla vernice. Vernice in parte evanida",2,scavo del 1951 Tomba 22
316,,22/07/06,350036,52577,,Speira-350036,43,595,1,9,24,108,via degli Angioini,,26,26,,-330,-301,13,25,tornio veloce,5.5,,,,,"tazza biansata a vernice nera. Orlo arrotondato, vasca a profilo convesso, piede ad anello, anse a cordolo impostate orizzontalmente in corrispondenza dell'orlo. Lacuna in corrispondenza dell'orlo",3,scavo del 1934 
211,,22/07/04,349904,214724,,Speira-349904,43,536,1,7,6,108,,Masseria Zuccaretti,26,26,3,-361,-340,13,25,tornio veloce,12,,,,12,"Lekane apula a figure rosse con coperchio. Orlo verticale obliquo, arretrato per l'alloggiamento del coperchio, vasca bassa a profilo carenato, piede su stelo troncoconico modanato, anse a nastro concavo con apici laterali sporgenti. Coperchio con pomello costituito da uno stelo cilindrico concavo sormontato da un disco con bordo superiore aggettante e recante sulla faccia superiore un tondello depresso con incavo centrale; parete a sezione troncoconica, orlo verticale leggermente obliquo. Sul coperchio, intorno al tondello centrale, due palmette contrapposte in nero con punti ai lati e cerchio in nero; sull'orlo,motivo ad onda. Sulla spalla, Erote androgino, rivolto a sinistra, con testa di profilo e seduto su una roccia. Porta kekrypholos, calzari, monili e con una mano regge uno specchio. Sull'altro lato, figura femminile seduta su una roccia, di profilo a sinistra, vestita di chitone. Porta anch'ella kekrypholos, collana, orecchini e uno specchio nella mano. Nel campo, fiori campanulati, rosette a quattro petali e altri riempitivi. Piede risparmiato dalla vernice. Vasca lacunosa; vernice nera scrostata in più punti; sovraddipintura in parte avnida",3,scavo del 2001 Tomba n. 8
143,,22/05/17,349835,54356,,Speira-349835,43,465,1,8,20,222,,Egnazia,27,27,1,-300,-290,13,25,tornio veloce,12.7,,,,4.1,"bottiglia sovraddipinta stile Gnathia in giallo, paonazzo e bianco su superficie a vernice nera. Orlo estroflesso a imbuto, collo stretto a profilo concavo, corpo globoso, piede ad anello sagomato su basso stelo risparmiato dalla vernice. Sul collo, coppia di linee parallele e bastoncelli in bianco e giallo; sulla spalla coppia di linee con fascia interna di colore paonazzo; sul corpo, motivo a reticolo in bianco delimitato in basso e in alto da una linea continua. Orlo lacunoso, scheggiato in più punti",3,scavo del 1939 
213,,22/05/22,349906,214726,,Speira-349906,43,460,1,7,6,108,,Masseria Zuccaretti,26,26,3,-361,-340,13,25,tornio veloce,6.9,,,,5,"Boccaletto a vernice nera. Orlo estroflesso, collo a profilo concavo, corpo ovoidale, fondo piatto distinto da un solco, ansa a nastro verticale. Orlo mutilo e sbreccato; vernice nera scrostata in più punti.",3,scavo del 2001 
263,,22/07/20,349983,117070,,Speira-349983,43,537,1,9,23,108,corso Piemonte,Corso Piemonte ang. Via Emilia,26,26,8,-350,-326,13,25,tornio veloce,13,,,,6.5,"Lekythos ariballica a decorazione lineare. Bocchino appena campalunato; collo cilindrico; corpo ovoide compresso; piede ad anello; ansa a bastoncello. Su orlo, spalla, piede ed ansa, fascia sottile monocroma in bruno. Spezzato il bocchino; grosse incrotazioni sulla superficie; monocromia evanida in alcuni punti.",3,scavo del 1960 Tomba n 10
325,,22/02/24,350045,4644,,Speira-350045,43,462,1,9,25,108,,Contrada Vaccarella,27,27,3,-261,-240,13,25,tornio veloce,8.5,,,,,"Bombylos sovraddipinto in tile Gnathia. Sul collo, baccellature in bianco con serie di puntini in giallo e serie di linee graffite con decorazione ad ovuli. Piede risparmiato dalla vernice. Sul corpo, tra girali, testa femminile di profilo a sinistra, con capelli suddipinti ingiallo trattenuti in una cuffia rossa. Privo di orlo e parte del collo. Qualche sbreccatura sulla vernice.",3,scavo del 1915 pressi Tomba 289
362,,22/08/12,350082,123844,,Speira-350082,43,550,1,9,26,108,Via Dante Alighieri,,26,27,15,-310,-290,13,25,tornio veloce,2.4,,,,5.7,bacino miniaturistico acromo. Orlo estroflesso; vasca a profilo convesso; piede ad anello. Anse arcuate impostate sull'orlo. Superficie abrasa; un'ansa mancante,3,scavo del 1965 Tomba 28
271,,22/09/17,349991,121938,,Speira-349991,43,537,1,9,23,108,Via D'Alò Alfieri,Via D'Alò Alfieri ang. Via Icco,26,26,2,-310,-301,23,25,tornio veloce,20.5,,,,5,"lekythos sovraddipinta in bianco, rosso e giallo su vernice nera lucente. Orlo a campanula, collo stretto e allungato, corpo ovoide, ansa a nastro, piede ad anello. Sul corpo vi è una figura femminile racchiusa in un riquadro di girali, con chitone lungo fino ai piedi, che insegue un cigno. In alto, alle spalle della figura muliebre, una colomba che porta tra le zampette una corona. Bocca restaurata.",10,scavo del 1962 Tomba n. 25
65,,22/03/16,349034,102714,,Speira-349034,43,595,1,9,22,108,viale Liguria,,26,26,5,-350,-301,13,25,tornio veloce,5.7,,,,10.5,"tazza biansata a vernice nera sovraddipinta in stile Gnathia. Orlo arrotondato, vasca a profilo convesso, piede ad anello, anse a cordolo impostate orizzontalmente in corrispondenza dell'orlo. Sotto l'orlo, fascia di ovuli, linee orizzontali e serie di puntini sovraddipinti in bianco; dall'altro lato, un rametto fogliato. Suddipintura interamente saltata ad eccezione di qualche traccia di bianco visibile sulla fascia degli ovuli; lacune della vernice sulle anse, piede e parte inferiore del corpo; un'ansa ricomposta",6,scavo del 1956 Tomba 1
66,,22/09/21,349035,102715,,Speira-349035,43,537,1,9,22,108,viale Liguria,,26,26,5,-350,-301,13,25,tornio veloce,6.1,,,,5.5,"lekythos a decorazione lineare. Orlo estroflesso arrotondato, collo cilindrico, corpo ovoide compresso, ansa a bastoncello, piede ad anello. Sul corpo, sull'orlo e sulle anse, decorazione lineare monocroma in rosso. Ansa ricomposta; lieve lacuna sul corpo. Monocromia evanide; lievi scalfiture sulla superficie.",6,scavo del 1956 Tomba 1
342,,22/07/03,350062,20437,,Speira-350062,43,590,1,9,25,108,via Messapia,via Messapia ang. Via G. Ramellini,27,27,2,-210,-201,13,25,tornio veloce,13,,,,6,"situla in stile Gnathia. Orlo inflesso, spalla a profilo convesso, espansa verso il corpo; corpo dal profilo troncoconico rastremato verso il piede e carenato ad imitazione dei prototipi metallici; piede ad anello; ansa a bastoncello ripartito, verticale e sormontante l'orlo. Protome leonina sulla spalla non verniciata. Suddipintura in giallo, rosso e bianco su superficie a vernice nera. Parte inferiore del corpo risparmiata dalla vernice e dipinta in rossa. Sulla spalla, motivo a festone con trifogli in bianco, rosso e giallo. Lievi sbreccature sulla vernice; parte inferiore restaurata",10,scavo del 1933 
170,,22/06/26,349863,60006,,Speira-349863,43,591,1,7,4,108,Via G. Oberdan,Via G. Oberdan/Propr. Strina,26,26,4,-400,-351,13,25,tornio veloce,12.5,,,,12.9,"Skyphos apulo a figure rosse. Orlo diritto, corpo a profilo convesso, piede ad anello, anse a cordolo. Sul corpo è rappresentato da un lato, un giovane nudo, in corsa verso destra, retrospiciente e col mantello intorno al braccio sinistro; nel campo sono raffigurati, in alto una finestrella, in basso un circoletto; sull'altro lato vi è una donna in corsa verso sinistra, vestita di lungo chitone e con i capelli raccolti dietro la nuca; nel campo, in basso una rosetta. In corrsipondenza dell'orlo, motivo ad onda; sui fianchi, palmetta tra girali. Risparmiato l'interno e la base d'appoggio del piede. Ansa restaurata; superficie scrostrata; lesione sul fondo.",10,scavo del 1934 
463,,22/09/04,350184,4116,,Speira-350184,43,447,1,9,29,108,,"Contrada Solito, Masseria Tesoro",26,26,,-400,-301,13,25,tornio veloce,34.5,,,,17,"anfora policroma tipologicamente connessa al culto dei dioscuri, di cui costituiscono uno dei simboli principali. Bocca ampia con orlo svasato; collo cilindrico; corpo ovoide allungato; anse a nastro verticali impostate verticalmente, ripiegate sull'orlo e con due rotelle applicate inferiormente; alto piede tronconico con cilindro svasato. Superficie con ingubbiatura bianca; sulla bocca, fascia con decorazione geometrica in rosso e nero; sul collo, due elementi piriformi in rosso; sul corpo, tre cerchi rossi. Policromia evanida; restaurato l'orlo e parte del piede",10,scavo del 1914 
462,,22/06/17,350183,4114,,Speira-350183,43,447,1,9,29,108,,"Contrada Solito, Masseria Tesoro",26,26,,-400,-301,13,25,tornio veloce,18,,,,9,"anfora policroma tipologicamente connessa al culto dei dioscuri, di cui costituiscono uno dei simboli principali. Bocca ampia con orlo svasato; collo cilindrico; corpo ovoide allungato; anse a nastro verticali impostate verticalmente e ripiegate sull'orlo; alto piede tronconico con cilindro svasato Superficie con ingubbiatura bianca; sul collo, linee rosse, sulla spalla, un cerchio rosso. Policromia evanida; ansa sinistra di restauro.",10,scavo del 1914 
337,,22/08/15,350057,52450,,Speira-350057,43,547,1,9,25,108,via O. Argentina,,27,27,2,-210,-201,13,25,tornio veloce,29,,,,,"Oinochoe trilobata sovraddipinta stile Gnathia. Corpo ovoide; piede ad anello; ansa a nastro. Sovraddipintura in giallo, rosso e bianco su superficie a vernice nera. Sul collo, motivo a tralcio d'edera da cui pendono bende, al di sotto, testa maschile di profilo a sinistra; sul corpo, baccellaure verticali intervallate da un motivo a spirali suddipinte in giallo entro due linee rosse. Orlo e parte superiore del collo ricomposti e reintegrati.",10,scavo del 1947 
465,,22/10/24,350186,4129,,Speira-350186,43,447,1,9,29,108,,"Contrada Solito, Masseria Tesoro",26,26,,-400,-301,13,25,tornio veloce,25.5,,,,,"anfora policroma tipologicamente connessa al culto dei dioscuri, di cui costituiscono uno dei simboli principali. Bocca ampia con orlo svasato; collo cilindrico; corpo ovoide allungato; anse a nastro verticali impostate verticalmente e ripiegate sull'orlo; alto piede tronconico con cilindro svasato. Sul collo, serie di bastoncelli verticali in grigio e rosso; Sulla spalla, tre cerchi rossi con banda rosa. Punteggiature rosse sulle ansa. Tracce di scialbatura sulla superifice. Policromia evanida; bocca parzialmente restaurata",10,scavo del 1914 
1,,22/03/10,345103,4623,,Speira-345103,43,556,1,9,fuori vetrina,108,,Arsenale Militare,26,26,9,-376,-301,13,25,tornio veloce,73,,,,,"Pelike apula a figure rosse e colori applicati. Orlo estroflesso orizzontale; collo a profilo concavo; corpo globoso espanso verso il basso; piede ad anello sagomato; anse a nastro. Sul collo, fascia di palmette delimitata in basso da seire di ovuli; Sul corpo, in basso, una kline riccamente decorata con cuscini sovrapposti sulla quale siede un giovane seminudo, con i piedi su uno sgabello, un bastone appoggiato alle gambe e una cetra nella mano sinistra. Da sinistra avanza un gruppo muliebre composto da una donna vestita di chitone e mantello, con la testa adorna di velo ricadente sugli omeri e corona e diadema. La donna regge nella mano sinistra una phiale ed è rappresentata nell'atto di spingere in avanti una donna vestita in maniera analoga. Segue un'ancella che tiene aperto un ombrello sul capo della fanciulla. Al di sopra del gruppo, Erote con phiale e tenia. Alla destra della Kline, due figure muliebri, l'una seduta con uno strumento musicale a aforma di scala, l'altra in piedi con uno specchio. La rappresentazione allude alle nozze di Ade e Persefone. Attribuita alle officine del Pittore di Dario.Lacunoso del piede e di un ansa; ricomposto da frammenti; in gran parte reintegrato.",10, 
